Unnamed: 0, Produção Ambulatorial_Estabel. com cod. SIA_até out/99,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64
MUNICIPAL,87.613.451/0001-82-POSTO DE SAUDE DE BARAO DE COTE,646.26,787.67,809.66,675.8,494.37,207.16,408.09,212.45,560.59,471.2,556.91,487.52000000000004,590.3100000000001,0,469.96,600.7900000000001,607.63,548.05,286.2,421.10999999999996,555.46,579.36,485.93999999999994,505.17999999999995,520.6,550.9700000000001,527.1099999999999,513.5899999999999,466.68,404.7899999999999,503.71,513.6999999999999,512.1600000000001,566.9,525.34,544.93,697.59,737.0100000000001,581.4900000000001,559.29,709.6399999999999,106.1,805.14,799.72,824.8000000000001,1.6400000000000001,0,0,564.34,562.05,599.26,0,0,0,0,0,0,0,0,0,0,0,25666.219999999998
MUNICIPAL,87.613.451/0001-82-POSTO DE SAUDE POV. SARACURA BA,0,0,0,0,0,125.20999999999998,0,141.1,100.73,102.28999999999999,147.40000000000003,134.89,132.55,0,115.54,116.22,147.65,108.98,129.93,0,120.1,99.72,125.80000000000001,104.88,118.13,115.64,134.97,93.15,115.67,86.54,147.8,0,91.58000000000001,132.31,101.80999999999999,99.29,105.81,127.19999999999999,130.44,130.84,94.14,24.36,159.5,0,131.47,1,0,0,125.19000000000001,76.36999999999999,102.16,116.16,58.12,49.96,85.68,0,51.46,57.58,50.96,44.88,63.2,73.9,5050.259999999999
MUNICIPAL,87.613.451/0001-82-POSTO DE SAUDE POV. WAWRUCH BAR,335.1,342.38,333.83,377.09999999999997,350.71999999999997,128.28,0,99.69000000000001,107.42,95.98,73.38,81.99,126.87,124.19000000000001,96.19,96.28999999999999,104.38,83.58,133.12,0,104.36,108.64,63.11,98.27,134.49,97.34,115.10000000000001,66.33,95.06,75.39999999999999,123.21,0,0,264.3,118.30000000000001,111.48,90.21000000000001,113.36,136.34,132.89,136.44,127.93,113.15,0,131.6,1,0,0,78.78,107.9,99.92,110.08,106.58,65.74000000000001,106.08,0,89.28,93.8,114.11,112.58,114.08,113.08,6960.809999999998
MUNICIPAL,87.613.451/0001-82-POSTO SAUDE BARAO DE COTEGIPE,0,0,0,0,0,225.15,215.13000000000002,0,200.46,163.81,234.23999999999998,235.53000000000003,228.27,213.5,146.10000000000002,218.06000000000003,192.54000000000002,201.58,116.28,101.62,189.58,189.91000000000003,222.86999999999998,222.22,350.63,418.08000000000004,378.65999999999997,314.41,248.86999999999998,168.98,220.94,183.07,260.61,252.95999999999998,392.72,1438.06,1584.4800000000002,1528.9199999999998,1547.61,1548.1900000000003,1581.2,1561.06,600.63,587.2400000000001,1622.45,1.6400000000000001,0,0,2090.9,2006.38,2089.1400000000003,2092.85,2080.98,1970.8600000000001,817.76,828.0999999999999,2041.59,1937.4,1947.4100000000003,1941.5300000000002,2060.4799999999996,2020.07,46233.71
MUNICIPAL,87.613.469/0001-84-DEPARTAMENTE ACAO SOCIAL ARATIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.82000000000005,408.4100000000001,437.7200000000001,396.79999999999995,362.38000000000005,255.08999999999997,249.1,334.38000000000005,0,384.65,196.15000000000006,260.11999999999995,141.12,617.83,785.1600000000001,785.58,551.2799999999999,785.5999999999999,785.8800000000001,767.6700000000001,539.3299999999998,712.9,610.7500000000001,602.7000000000002,710.25,577.89,718.3599999999999,13335.920000000002
MUNICIPAL,87.613.469/0001-84-POSTO AVANCADO - ARABATIBA,780.4599999999999,869.6400000000001,718.98,738.5,736.3399999999999,384.88,455.76000000000005,411.84000000000003,582.5799999999999,648.82,648.92,648.02,696.68,708.4600000000002,703.0600000000002,708.42,708.9799999999999,622.18,479.4,287.84000000000003,732.4999999999999,651.7,701.6999999999999,810.38,1078.64,1850.1999999999994,1954.4800000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20319.36
MUNICIPAL,87.613.469/0001-84-POSTO DE SAUDE ARATIBA,166.47,130.52,129.61,87.7,113.84,114.6,98.85,66.64,103,107.87,110.12,106.84,114.97,0,104.66,114.56,86.14,74.5,79.73,0,115,105.26,115,150.3,154.71,196.08,191.59,1803.8600000000001,1907.83,954.7200000000001,878.4100000000001,632.4499999999999,2412.1200000000003,2374.89,2469.9899999999993,2303.12,2358.9899999999993,2619.439999999999,2220.14,2561.2300000000005,2054.04,2014.5500000000002,1437.7700000000002,0,2272.87,2293.94,2630.2999999999997,2931.469999999999,3032.2199999999993,2822.55,2911.3599999999997,2198.59,2660.2399999999993,2472.0299999999993,1086.7199999999998,1197.79,2836.06,2967.909999999999,2965.0999999999995,2990.3999999999996,3070.04,2933.0099999999993,80214.70999999999
MUNICIPAL,87.613.477/0001-20-CENTRO DE ATEND. INT. A CRINCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.65,147.92000000000002,150.98,144.71999999999997,145.01,0,498.78,288.96999999999997,289.15,272.76,300.90999999999997,311.25000000000006,159.3,354.39,246.76000000000002,80.87,188.5,261.86,465.09,580.1299999999999,580.26,580.9600000000002,464.7999999999999,481.11999999999995,7026.14
MUNICIPAL,87.613.477/0001-20-CENTRO DE REFERENCIA DA MULHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.88,228.29000000000002,71.52,309.32,330.9,128.62,173.62,143.4,0,232.56,312.12,144.84,357,273.36,544.68,301.91999999999996,389.64,95.88,241.61,359.24,0,0,0,38,0,22,77.34,4911.739999999999
MUNICIPAL,87.613.477/0001-20-ESCOLA MUNICIPAL OTHELO ROSA ER,0,0,0,0,0,0,486.61000000000007,514.6999999999999,876.16,1140.36,1055.95,984.71,932.1200000000001,870.49,896.2199999999999,892.5800000000002,921.21,837.19,698.2300000000001,183.60999999999999,921.0500000000001,544.71,1044.8500000000001,766.37,648.0200000000001,700.06,696.77,390.5,402.26,310.26,66.03999999999999,176.68,566.57,560.05,545.84,401.87,207.40999999999997,375.08,428.31000000000006,506.37,393.99000000000007,472.54,465.47,0,549.4699999999999,629.9499999999999,548.16,468.3299999999999,439.0999999999999,485.41999999999996,499.26,435.71,426.9599999999999,392.7099999999999,318.89,376.84000000000003,607.29,608.1600000000001,416.85999999999996,459.66,455.0300000000001,430.52,31429.529999999995
MUNICIPAL,87.613.477/0001-20-NUCLEO DE SAUDE MENTAL ERECHIM,0,0,0,0,0,1314.8900000000003,1096.1399999999999,644.01,1329.6399999999999,764.0899999999999,895.13,892.54,649.7,832.05,643.2099999999999,711.65,633.61,597.48,700.6600000000001,489.12999999999994,739.5699999999999,770.15,351.18,634.9899999999999,455.47999999999996,492.74,389.87,477.96,515.09,455.59999999999997,461.54,334.15,375.47,491.63,720.52,835.1899999999999,871.1899999999999,808.21,851.0699999999999,718.0899999999999,871.9200000000001,875.03,964.1999999999999,87.6,1200.48,1023.18,1080.3899999999999,804.06,742.22,832.04,1309.03,1295.3600000000001,943.67,1099.23,811.9500000000002,986.5900000000001,948.96,1274.77,985.5799999999999,1278.7900000000002,1282.21,1148.4,45789.280000000006
MUNICIPAL,87.613.477/0001-20-UBS BAIRRO PROGRESSO ERECHIM,0,0,0,0,0,4424.73,3391.04,3600.0199999999995,4091.3,4093.2199999999993,5049.71,5165.990000000002,4618.649999999999,5090.099999999999,4112.369999999999,3754.94,4598.730000000001,4640.800000000001,5311.219999999999,3247.769999999999,4601.4800000000005,4070.5199999999995,4885.079999999999,3800.0800000000004,5179.980000000001,5488.1900000000005,4878.66,5204.96,5306.420000000001,3213.68,4245.230000000001,4229.59,4790.96,4885.699999999999,4505.92,4609.6399999999985,5525.4,5163.5599999999995,5906.040000000001,4444.4800000000005,4057.6799999999985,3240.42,3803.91,0,4412.759999999999,4178.990000000001,4729.849999999999,4506.93,4809.709999999999,5348.76,4427.760000000001,4662.579999999999,3741.259999999999,3465.5699999999997,4802.639999999999,4623.300000000001,5625.840000000001,5777.209999999999,5046.799999999999,5674.01,6159.0199999999995,6636.479999999999,259857.64
MUNICIPAL,87.613.477/0001-20-UBS CAPO ERE ERECHIM,0,0,0,0,0,49.42999999999999,216.73,49.349999999999994,72.8,43.28999999999999,65.77,49.46,68.75999999999999,44.33,63.75,35.63,82.6,44.83,83.1,28.52,95.22,92.63,105.44999999999999,15,126.92999999999999,164.11,114.24,142.8,122.81,77.48,142.25,38.739999999999995,79.95,151.89,107.47000000000001,131.43,167.69,121.32,188.46,81.6,121.55000000000001,73.44,110.16,0,115.76999999999998,94.78,121.25,167.16,203.28,114.46000000000001,142.82,176.5,89.71000000000001,125.44,53.5,137.57,136.17000000000002,132.85999999999999,117.56,141.43,204.93,152.83,5998.99
MUNICIPAL,87.613.477/0001-20-UBS CENTRO ERECHIM,12107.84,0,0,0,0,13251.400000000001,13011.41,10893.809999999998,13876.99,12027.41,14417.549999999997,11391.400000000001,10543.359999999999,11135.409999999998,7640.460000000001,10400.490000000002,9004.31,8423.369999999997,10386.109999999999,7531.07,10074.679999999998,10068.670000000002,10900.63,8788.039999999999,10446.82,12213.63,12073.210000000001,11372.369999999999,10534.41,9149.630000000001,10956.019999999999,8258.470000000001,11845.980000000001,12470.33,11578.599999999999,9689.589999999998,12525.830000000004,12267.73,13250.769999999997,13171.919999999998,13292.13,9862.49,10146.749999999998,4679.76,12358.929999999998,12030.789999999999,12515.379999999997,13472.31,13780.89,13650.29,14387.28,12606.77,15357.279999999999,14751.940000000004,17228.489999999998,12449.15,18754.129999999994,15149.85,15944.259999999998,15791.559999999996,15935.51,18369.34,700195
MUNICIPAL,87.613.477/0001-20-UBS ESCOLA MUNICIPAL DOM PEDRO,11437.330000000002,32505.39999999999,28352.68,28532.029999999995,31068.36000000001,625.19,422.07,422.28000000000003,435.58,455.22,633.6100000000001,1008.9600000000002,513.5699999999999,504.90999999999997,495.86,507.17999999999995,501.78000000000003,283.59,288.17,101.5,546.42,524.6800000000002,651.8100000000001,539.35,1051.0100000000002,1806.57,1969.4,1977.2899999999995,1650.3700000000003,412.22,171.76,181.12,1401.0600000000002,1540.18,848.9599999999999,1466.2,2341.86,2316.41,4979.199999999999,4290.07,4709.82,2388.879999999999,2473.9199999999996,0,718.9800000000001,2568.8,4608.26,4484.800000000001,4093.0200000000004,3929.18,3371.6,4040.7300000000005,3998.62,3933.56,3965.2499999999995,0,4601.220000000001,4448.570000000001,4672.43,4209.009999999999,4192.54,4185.04,245355.44000000006
MUNICIPAL,87.613.477/0001-20-UBS ESTEVAM CARRARO ERECHIM,0,0,0,0,0,0,252.45,128.52,134.64,128.52,153,155.04,173.4,173.4,157.07999999999998,173.4,87.72,71.39999999999999,173.4,132.6,0,0,0,0,162.06,1451.2600000000002,1130.29,1178.67,1064.8299999999997,655.2900000000001,1314.89,858.0699999999998,1317.8699999999994,1339.8899999999996,1092.5,1166.88,1244.9799999999998,1314.2599999999998,1368.07,1197.36,1129.49,803.9399999999999,866.74,0,1230.4099999999999,1154.09,1234.6999999999998,1114.48,1607.69,1072.46,1163.59,1259.7,1245.99,1014.69,830.26,1033.9199999999998,1172.9299999999998,1312.7299999999998,1339.77,1088.4299999999998,1409.78,1375.29,44412.82
MUNICIPAL,87.613.477/0001-20-UBS JAGUARETE ERECHIM,0,0,0,0,0,80.86999999999999,154.79999999999998,104.08999999999999,113.52,84.53999999999999,147.51,114.91000000000001,135.21000000000004,140.73000000000002,125.32000000000001,71.33,82.55000000000001,83.49000000000001,100.82000000000001,106.26000000000002,76.97999999999999,127.47999999999999,81.63000000000001,104.44999999999999,140.81,168.29,141.50000000000003,131.5,140.99,17.78,55.879999999999995,87.55000000000001,143.19,88.58999999999999,88.71000000000002,68.21000000000001,78.43,96.15,71.79,57.989999999999995,43.75,55.53,47.42,0,52.980000000000004,79,91.65,42.739999999999995,80.49000000000001,32.07,58.6,39.74,73.91,61.96,51.379999999999995,17.85,17.18,105.84,44.79,95.61,66.64,164.75,4937.730000000001
MUNICIPAL,87.613.477/0001-20-UBS PAULO BENTO ERECHIM,0,0,0,0,0,137.56,167.04999999999998,135.44,119.19000000000001,84.59000000000002,148.64,181.31,195.15000000000003,55.04,95.3,186.58,101.33,82.97,52.919999999999995,152.73,141.25,198.24,170.57,101.8,153.8,174.42,189.57,190.02,136.48,131.01,30.029999999999998,35.19,154.01999999999998,158.57999999999998,168.20999999999998,115.09,167.69,84.02,208.25,208.16,115.12,123.88000000000001,201.82999999999998,0,187.51999999999998,190.84000000000003,88.46,123.28999999999999,198.72,111.17,172.71,194.57,126.78,145.04,128.47,75.64999999999999,175.76999999999998,195.68,198.97,160.14000000000001,204.04000000000002,248.43,8179.280000000002
MUNICIPAL,87.613.477/0001-20-UBS PRESIDENTE VARGAS-PSF,0,0,0,0,0,1673.3999999999996,1307.15,1102.21,1015.92,1178.1000000000001,1411.0299999999997,1600.6499999999999,1543.38,1638.0700000000002,1591.97,1546.0100000000002,1571.4,1106.5700000000002,1377.69,1056.6,1092.22,1646.28,1613.16,1382.7099999999998,1758.87,1488.68,1367.9,1564.5,1493.9599999999998,1385.23,1564.6100000000001,1054.5400000000002,1466.33,1575.9700000000003,1671.1899999999996,1531.5700000000002,1599.03,1821.6099999999997,2035.9499999999998,1714.29,1951.8100000000002,1606.6499999999999,1960.13,0,1898.43,1571.3199999999997,1435.58,1698.3,1399.88,1479.3899999999999,1637.77,1884.7600000000002,1219.6799999999998,1113.58,1378.33,774.0799999999999,1932.21,1624.2600000000002,2069.33,1973.62,1897.3999999999999,2098.58,86153.84
MUNICIPAL,87.613.477/0001-20-UBS PROGRESSO PACS/PSF ERECHIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034,2472,2248,2172.4,2584,2344.32,3617.6,3675.36,4124.08,4683.36,4287.6,3293.84,3581.84,4340.64,2674.6400000000003,2931.12,3401.2799999999997,4322.64,4199.12,4236.4,4166.64,3634.56,1013.1600000000001,0,3121.12,1560.0000000000002,2650.32,1348.8400000000001,981.6,1315.44,1375.8400000000001,1308.16,1238.6399999999999,1147.12,945.32,1135.3999999999999,1301.96,1042.44,963.9200000000001,1032.96,1019.36,1241.3600000000001,99768.40000000001
MUNICIPAL,87.613.477/0001-20-UBS QUATRO IRMAOS ERECHIM,0,0,0,0,0,88.21,108.47999999999999,122.13000000000001,80.28999999999999,85.17999999999999,217.39000000000001,155.24,228.9,184.75000000000003,95.12,249.28000000000003,159.67000000000002,184.26000000000002,153.66,132.22,225.25,181.82999999999998,142.45999999999998,152.95,166.6,168.87,156.23000000000002,152.63000000000002,231.36,125.85999999999999,171.71,171.18,149.89000000000001,195.62,195.06,111.55,222.09000000000003,193.26999999999998,216.45000000000002,103.62,60.510000000000005,35.05,80.86,0,64.69999999999999,59.5,9.18,49.98,60.150000000000006,38.56,44.96,23.259999999999998,137.88,90.39,169.16,81.93,117.36,46.93,91.51,92.33,65.69000000000001,197.75,7296.900000000001
MUNICIPAL,87.613.477/0001-20-UBS SAMI ERECHIM,0,0,0,0,0,0,34.68,0,0,51,34.68,0,26.52,28.560000000000002,20.4,42.84,30.6,14.28,0,12.24,0,0,0,0,0,24.48,18.36,12.24,26.52,0,0,4.08,24.48,12.24,22.44,14.28,31.36,81.6,44.64,63.6,16.66,9.5,0,0,10.120000000000001,37.519999999999996,32.4,24.5,16.12,43.12,33.12,19.12,32.120000000000005,22.12,0,17.62,29.04,52.12,35.62,6.12,6.12,107.83,1227.0099999999995
MUNICIPAL,87.613.477/0001-20-UBS SAO CRISTOVAO ERECHIM,0,0,0,0,0,0,1978.6799999999998,3084.7200000000003,2106.7200000000003,2114.79,1625.5299999999995,3287.5299999999997,1888.0200000000002,2281.3099999999995,1849.0499999999997,1995.0400000000002,2377.0599999999995,1851.4499999999994,1281.9099999999999,1439.4299999999998,2483.3899999999994,2210.1299999999997,2115.2,1867.7600000000002,2224.8099999999995,2137.8,1892.2700000000002,2154.32,1881.73,1228.4999999999998,2178.3099999999995,1578.9299999999998,2065.95,1995.9299999999998,1680.91,2382.57,2476.519999999999,2439.539999999999,2382.13,2658.8199999999993,2646.24,1705.6300000000006,2344.1199999999994,0,2776.2999999999997,2661.8399999999997,2890.5599999999995,2690.0900000000006,2905.209999999998,2734.2900000000004,2379.3699999999994,2810.7999999999997,2731.8399999999997,2420.149999999999,2747.19,2370.7999999999993,2173.119999999999,2371.7799999999997,2605.16,2515.610000000001,2706.8499999999995,2253.0399999999995,124636.74999999996
MUNICIPAL,87.613.477/0001-20-UBS SAO VICENTE DE PAULO ERECHI,0,0,0,0,0,0,2245.9300000000003,1445.0099999999998,2235.17,1985.52,2364.659999999999,2537.619999999999,2667.0899999999997,2642.310000000001,1782.9699999999998,2194.639999999999,2025.9999999999998,1739.34,1904.7900000000002,2262.75,2576.0699999999993,2458.73,2600.9799999999996,2234.42,2727.289999999999,2802.8000000000006,2588.93,2516.9699999999993,2527.989999999999,2249.7599999999993,2412.8099999999995,2285.73,2156.6,2467.99,2311.95,2707.84,3087.68,3364.159999999999,3180.8500000000004,2167.04,2366.4500000000007,2091.8699999999994,2821.2400000000002,40.8,3226.99,2789.58,2830.7099999999996,3243.3099999999995,3451.5899999999997,3209.93,2962.2899999999995,3013.6299999999997,2809.9399999999996,2665.9999999999995,2471.5900000000006,1703.2899999999995,3180.4799999999996,3056.4100000000003,3018.6,3056.9999999999995,3407.63,2667.52,141547.24
MUNICIPAL,87.613.477/0001-20-USA LAR DA CRIANCA ERECHIM,0,0,0,0,0,0,53.04,0,0,0,36.72,36.72,18.36,24.48,30.6,16.32,30.6,10.2,22.44,12.24,0,0,0,0,0,48.96,0,22.44,40.8,14.28,44.88,20.4,36.72,53.04,53.04,34.68,53.04,0,53.04,32.64,32.64,57.12,16.32,0,65.28,10.2,16.32,20.4,38.76,53.04,44.88,38.76,53.04,4.08,46.92,0,81.6,26.52,18.36,20.4,51,51,1546.3199999999997
MUNICIPAL,87.613.485/0001-77-CENTRO MUNICIPAL DE SAUDE,1444.69,1760.5900000000001,1493.4599999999996,1237.28,1437.01,1582.49,1456.1900000000003,921.9200000000001,1574.78,1327.3,770.8900000000001,481.04,1339.9199999999998,1349.41,1116.77,1154.79,1117.71,1134.77,1141.78,1058.44,1133.72,1161.42,1083.6200000000001,1084.08,1110.92,1100.6599999999999,1099.83,1161.3000000000002,1053.99,1135.5099999999998,1076.98,647.24,1102.73,1191.6000000000001,1159.56,1144.48,1521.11,1490.7900000000004,1545.7900000000002,1434.38,1280.6699999999998,1138.1200000000001,1229.2200000000003,0,1427.8799999999999,1217.2500000000002,1449.3100000000002,1500.8200000000004,1620.58,1531.81,1166.84,1337.1100000000004,1116.5,1096.2599999999998,1071.44,475.20000000000005,1372.23,1329.4099999999999,1520.11,1503.1599999999999,1462.3100000000004,1484.1799999999996,75671.34999999999
MUNICIPAL,87.613.485/0001-77-POSTO DE SAUDE SAO JOSE DA GLOR,0,0,0,0,0,0,0,0,0,0,0,118.94999999999997,101.17999999999999,101.76999999999998,87.78,98.1,116.67999999999999,115.00000000000001,115.57,51.57,60.18,87.10000000000001,127.91,98.42999999999998,100.66999999999999,148.91,74.8,93.64999999999999,110.3,85.32,115.59,30.87,99.78999999999999,102.33,89.30999999999999,130.77999999999997,67.32,91.29,108.36,120.05,118.88000000000001,188.68000000000004,66.05,0,91.5,146.07999999999998,130.78,102.14999999999999,150.21,135.35,99.54999999999998,143.41,112.93999999999998,86.78999999999999,17.299999999999997,63.31999999999999,174.27,158.57,138.01,112.96000000000001,157.59999999999997,148.32999999999998,5392.290000000001
MUNICIPAL,87.613.485/0001-77-UNIDADE MOVEL,0,0,0,0,0,0,0,0,0,0,0,141.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.93
MUNICIPAL,87.613.493/0001-13-POSTO DE SAUDE VILA PAZ,0,0,0,0,0,0,0,0,0,0,0,308.40000000000003,243.92,244.54,250.81999999999994,247.78999999999996,224.15,226.66000000000003,237.32999999999998,168.25000000000003,253.50999999999996,287.32,249.51999999999995,246.35999999999999,206.85999999999999,198.12,196.48,208.11,192.55000000000004,72.88000000000001,209.66,124.7,139.43,150.60999999999999,189.62000000000003,166.23999999999998,204.34999999999997,200.24999999999997,228.26,229.37,198.24000000000004,228.41,226.05,0,219.27,199.24000000000004,228.69,228.16,197.89,229.42,228.64000000000001,228.26,227.81,211.92000000000002,197.37999999999997,219.00999999999996,228.75999999999996,229.06,170.13,226.87999999999997,228.89,219.66,10677.829999999996
MUNICIPAL,87.613.493/0001-13-POSTO ZONA RURAL SUL,0,0,0,0,0,0,0,0,0,0,0,392.55,146.9,146.29,149.12,148.3,148.21,148.27999999999997,97.11999999999999,143.04,148.04,148.27,141.73999999999998,144.14,143.86,144.38000000000002,145.07999999999998,143.99999999999997,143.72,142.60999999999999,144.81,144.25,144.89,145.07,144.1,144.22,145.12,143.88000000000002,144.27,144.57999999999998,143.83,144.64,149.63000000000002,0,144.58,149.31999999999996,148.46999999999997,144.66,150.17000000000002,144.75,149.22,144.35,150.43,148.65999999999997,97.74000000000002,124.38999999999999,144.6,148.03,150.65,150.29,147.35999999999999,144.99000000000004,7431.6
MUNICIPAL,87.613.493/0001-13-PREF MUN DE TAPERA - PACS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.6,1593.2,0,2579.92,1934.96,1705.6799999999998,1076.4,0,792.96,681.08,850.44,732.1600000000001,721.8,398.8,89.6,800.8,702.6800000000001,757.05,371.5,401.35999999999996,0,18361.989999999998
MUNICIPAL,87.613.493/0001-13-US TAPERA,4275.219999999999,5207.490000000001,5021.339999999999,5679.460000000001,5396.2699999999995,5222.0599999999995,4407.04,3880.12,5637.149999999998,5320.459999999999,2999.44,3019.5999999999995,3776.9499999999994,3486.6799999999994,3117.4999999999995,3646.4200000000005,3418.660000000001,2907.2000000000007,3310.1099999999988,2773.1100000000006,3499.4299999999985,3801.8099999999995,3619.9499999999985,3100.0400000000004,3710.699999999999,3317.189999999997,3216.549999999999,2807.52,2808.409999999999,2157.1100000000006,1992.3600000000004,2499.66,3111.4299999999994,4119.070000000001,3404.8999999999987,4028.6400000000003,4103.909999999999,4337.379999999999,4464.63,4546.28,4520.990000000001,4130.71,4368.06,0,5687.58,3996.749999999999,4721.849999999999,5103.209999999998,4831.120000000001,4616.469999999998,4606.960000000001,4684.479999999999,4679.139999999999,4564.389999999999,4457.909999999999,3899.5099999999984,4667.5700000000015,4092.1699999999996,4642.759999999998,4602.759999999999,4663.14,4260.75,246947.53000000003
MUNICIPAL,87.613.493/0001-13-US VILA BRASILIA,0,0,0,0,0,0,0,0,0,0,0,1106.95,781.4300000000001,780.9199999999998,782.4000000000001,782.8000000000001,781.15,781.7900000000001,646.06,710.5799999999999,782.35,782.55,782.2800000000001,782.6000000000001,776.48,738.3999999999999,781.9399999999998,729.91,779.63,779.49,751.08,532.6600000000001,675.1899999999998,780.17,745.36,782.2099999999999,782.2299999999999,781.5600000000001,782.8399999999999,782.3499999999999,781.6,782.38,782.22,0,782.4999999999999,780.04,781.0399999999998,779.7399999999999,781.9700000000001,781.7999999999997,782.2500000000001,780.8600000000002,781.6,782.49,780.6900000000002,629.81,780.29,781.2800000000001,780.2299999999999,703.3500000000001,782.0899999999999,781.58,38445.17
MUNICIPAL,87.613.501/0001-21-PREFEITURA MUNICIPAL DE SELBACH,5074.089999999999,5308.91,4312.45,5218.620000000001,4561.220000000001,4701.500000000001,4321.260000000001,3471.6099999999997,3750.9000000000005,4408.18,3879.2500000000005,5117.06,4635.8899999999985,3710.570000000001,2887.590000000001,2855.68,4251.590000000001,3769.6000000000004,2968.7400000000007,4110.99,3453.87,4774.46,3633.5700000000006,4556.409999999999,4608.57,4586.79,4751.879999999999,4413.41,4603.969999999999,4450.8200000000015,2917.49,2474.22,4559.379999999999,4511.589999999999,4202.900000000001,4191.94,4354.44,4657.46,4669.000000000001,4300.929999999999,4158.820000000001,3048.100000000001,1072.31,766.32,2574.0099999999998,2513.9100000000003,869.3399999999999,3395.6600000000003,3210.7300000000005,2708.2899999999995,2021.82,2147.85,2486.3600000000006,3296.96,656.58,2370.96,3546.98,3527.79,4025.0899999999997,4239.46,4014.2500000000005,3716.660000000001,228357.05000000005
MUNICIPAL,87.613.519/0001-23-CENTRO MUNICIPAL DE SAUDE,5084.969999999999,5228.72,5125.589999999999,5323.6399999999985,5701.4000000000015,4015.0200000000004,3407.1599999999994,3204.880000000001,3948.5499999999984,2953.7000000000007,2845.0600000000004,3176.07,3534.1599999999994,3459.9199999999996,3520.9799999999996,3364.0499999999993,3367.79,3048.95,3565.050000000001,3079.49,3662.9300000000007,3436.4500000000007,3452.469999999999,2852.1699999999996,3324.47,3935.3799999999997,3950.38,3965.9999999999995,3700.2799999999997,3270.629999999999,4154.58,3833.4499999999994,3924.39,3155.2900000000004,3957.8399999999997,4127.82,4319.04,4476.87,4743.6799999999985,3867.6299999999997,3979.64,3743.7999999999997,3016.3399999999997,3946.14,4075.2599999999993,2398.4,3773.6600000000008,4512.619999999999,3977.2699999999995,4532.920000000001,4672.879999999998,5118.75,7311.619999999999,6238.879999999999,5808.4,2653.22,6348.23,5522.920000000001,6425.979999999999,5876.990000000002,7232.5999999999985,6831.910000000001,261065.33000000007
MUNICIPAL,87.613.519/0001-23-PACS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.06000000000006,683.6800000000001,927.24,901.52,874.36,590.36,615.6,589.12,5641.9400000000005
MUNICIPAL,87.613.519/0001-23-POSTO DE SAUDE SAO JOSE DO CENT,0,0,0,0,0,55.06,6.12,80.07000000000001,42.839999999999996,48.45,61.2,98.94,45.39,40.8,40.8,40.8,16.32,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.88,44.88,44.88,44.88,44.88,102.51,102,0,0,0,77.28999999999999,71.65,0,50.49,44.32,48.82,41.78,40.41,0,37.99,0,40.47,0,51.06,84.12,0,107.13,108.34,1813.6499999999999
